col1	col2	col3	col4	col5
1	1442	0	看过  周末都看房子	主要想买大平方房子
0	1442	1	都方便看	之前已经装修
1	1442	2	全款还稍微接受	接受  可选性蛮大
1	1443	0	教育方面七小	这套房子11层
0	1443	1	初中	二期
0	1443	2	啥时候证满两年	你好问问房东
1	1444	0	最低	框架乌山小房子会考虑
1	1444	1	80万谈下来不	163万价格还谈谈明天先带看看看中约房东出来谈价格
1	1444	2	以前看过这套靠六环十字路口有点吵	租给酒店租金2800左右
0	1445	0	不想交税不值得	周末时间看房
0	1445	1	临街	时间看一下
0	1445	2	有没有特殊情况	没有
0	1445	3	房子几号院	没有住
0	1445	4	明天帮问一下	考虑区域房子
1	1446	0	能够看房	20万
0	1446	1	小学初中都学区	没在家
0	1446	2	想看下房子	先找找有本两房
0	1447	0	这套房子最低钱	两个户型看看合不合适
1	1447	1	几楼采光咋样	临个小街
1	1447	2	包括西区想看一下	原购价应该一万多一点一平
0	1447	3	高税	好
0	1447	4	马路外环	4栋
0	1448	0	房子不能贷款有没有房本	首套贷款210万月供2.2万左右
1	1448	1	您好请问房子周边学校	忽略
0	1448	2	您好请问房子周边学校	上面
0	1449	0	贷款	随时都
0	1449	1	按揭不	了解一下
0	1449	2	这套支持公积金	看好谈
0	1449	3	房本	楼盘地址
0	1450	0	一区二区	房子钥匙昨天还带客户去看看房效果非常好
0	1450	1	带小学不	出租套房出租出售
0	1450	2	房子满两年税	好找几套性价比高
1	1451	0	您好想咨询高林居住区里小区	好
0	1451	1	周末看	近期理想湾看过房子
0	1451	2	税金	好姐姐
0	1452	0	两套觉得去看看	你好
0	1452	1	佣金费大约契税	户型看
0	1452	2	办证	您好
0	1452	3	不能分期	朝阳北路
0	1452	4	房产证	现在
1	1453	0	一期二期	不是
0	1453	1	毛胚	物业费3.5
0	1453	2	贷款	带看一下
0	1454	0	装修	前面一栋高层稍微挡点大概11点
0	1454	1	周边生活配套行	全款接受
0	1454	2	马	时间看房
1	1455	0	装修	方便留个联系方式
0	1455	1	您好请问房子周边学校	东苑基本上没有证
0	1455	2	这套情况介绍下	好加个微信方便
0	1455	3	周边设施	房价还谈
0	1455	4	价钱能少	考虑落户
1	1456	0	经验大概还谈	不留个电话今天约谈后说一声
0	1456	1	中户户型都朝南	加下
0	1456	2	看房方便	反正交易之前证肯定先出来
0	1456	3	房子是否增值税	有个
0	1456	4	套房源价格优惠空间	去年户型卖133万不满二税7万满二136万
1	1457	0	看房	看过房子
0	1457	1	全款没有个税	你好
0	1457	2	最低	客气
1	1458	0	知道看上那套最低出	同事跟进上说
0	1458	1	您好请问房子周边学校	3成
0	1458	2	套房看吧	最近半年这种东西向没有成交
0	1459	0	有税	nice
1	1459	1	鼎胜那套870万下来	业主估计卖个好价格
0	1459	2	您好正在看南郊中茵城房子	毛坯考虑
0	1459	3	你好请问房子配套学区	看
0	1459	4	您好想咨询武汉科技大学宿舍小区	4点左右看
1	1460	0	最低优惠	房龄 楼层 总价 要求
0	1460	1	首付五成缴税钱	划片区比较好小学博雅小学金州中学
0	1460	2	有税没	您好发房子还链家所有房源均真实售房源想看看帮约业主时间
0	1460	3	能够看房	石泉路71号高级店经理车秀丽很高兴为您服务
0	1460	4	您好正在看南郊中茵城房子	这套环境相对好些24小时门卫值班车位国开行家属院改成2室一厅做参考
0	1461	0	毛坯	 出小区门 马路
0	1461	1	不是装修完	之前看过房子
0	1461	2	您好想咨询金桥商务公寓小区	预约
0	1461	3	您好想咨询云熙雅苑小区	四层
0	1461	4	周围配套	方便说一下需求合适房源方便推荐
0	1462	0	户型	您好
0	1462	1	能够看房	都
0	1462	2	马路哪条	需求说下好匹配合适房源
0	1462	3	佣金费大约契税	线上讲解
0	1462	4	采光遮挡严重	您好
0	1463	0	毛坯	不是 限价商品房
0	1463	1	户型	3幢
0	1463	2	价格卖	觉得毛坯不好卖
0	1463	3	39初中高中都	这套3楼
1	1464	0	地方	这房问题现在查封
1	1464	1	这套低价	四区
0	1464	2	具体情况	考虑过来看看房子
0	1464	3	看	房子毛坯交付
0	1464	4	全款还稍微接受	全款贷款
0	1465	0	上小学	随时看
0	1465	1	产权证情况	您好这套房子还
0	1465	2	首套首付钱	小孩上学
0	1465	3	能够看房	房源比较特殊
0	1466	0	明天还需要看一下房子	小学青岛山东路小学青岛市宁夏路小学
0	1466	1	您好请问房子周边学校	上城小区西稍门十字交通便利楼下西稍门公交枢纽距离劳动路地铁口2站路地铁六号线双站口草阳村地铁口300多米西门地铁口400多米距离钟楼6站路高新三站路土门三站路距离机场大巴100米楼下西关正街火锅一条街开元商城大型超市便民菜市场
0	1467	0	帅哥明天不能去看一下连城房子	小学高中都
1	1467	1	税要付	小区房子基本上都不规则
0	1467	2	看房	没学校指标
0	1467	3	您好小区价格很高周边配套优势	上
0	1467	4	不能看一次陪去一次	带实地看房
0	1468	0	您好请问房子周边学校	住住带不了款
1	1468	1	您好正在看经八路2号小区	之前说谈没说具体价格
1	1468	2	两套心里有底 业主底价	预算大概
1	1468	3	帮看看6号楼101户型	40年公寓证 70年住宅证面积同等 用途性质不
1	1468	4	现在看房不	房产证已经下来
0	1469	0	房子看	看时间下一次看甜水园
0	1469	1	最低	省不少费用
0	1469	2	全款	现在房子空出来
1	1470	0	房子增值税	小区没有大税
1	1470	1	您好请问房子周边学校	奥园康城 华宇春江花月
0	1470	2	套房源价格优惠空间	提前预约
0	1470	3	这是西景家园东远西院	44价格谈不了还253那套
1	1471	0	帅哥明天不能去看一下连城房子	有套94平成交330万
0	1471	1	价格谈	地铁口主干道
0	1471	2	能够看房	业主住
1	1472	0	能够看房	4号603户型前几天刚卖掉373.6万卖掉
0	1472	1	证件齐全	好
0	1472	2	有证	龙华创新实验学校九年制
1	1473	0	房性价比	不挡光
0	1473	1	不是分为ab区	好保持联系合适先推送
0	1473	2	方便看	想几点
0	1473	3	房子产权满几年	称呼
0	1473	4	想看一下这套房子	您好查询第三区即将上架2室房源共有8套报价356万520万每套房源都介绍楼层税费户型请问具体想了解信息
1	1474	0	好房子看嘛	好
0	1474	1	小学	几点方便
0	1474	2	您好请问户型优缺点	学校大兴排名不错
0	1475	0	价格下来1030	你好
0	1475	1	您好想咨询武汉科技大学宿舍小区	房子钥匙
0	1475	2	玉兰几期	后面两个三期老师
0	1476	0	看今儿	你好
1	1476	1	能够看房	线上vr看房需要帮详细讲解一下
1	1476	2	五一看看	一期
1	1477	0	二期高税	看有空
1	1477	1	最上面户型从早到晚都见不上太阳	都中海装
1	1477	2	几期	  北向房子
0	1478	0	这套房子带家具家电  空房出售	对口徐汇梯队求知小学田林三中
0	1478	1	房子贷款	一二十年
0	1478	2	未来科技城其实配套都还没有上来	落户口
1	1479	0	两天去看房	现在时间
1	1479	1	能够看房	毕竟1楼采光肯定影响
0	1479	2	能够看房	好😊
0	1480	0	价格还商量	想看大房子
1	1480	1	业主一套类似房子  想一起看	附近主要玉带山轻轨站旁边字水中学
0	1480	2	套房周边配套设施	想买两居室
0	1481	0	满3	推荐一下
0	1481	1	不是好几十万税	方便看房
0	1481	2	哪套房子看目前	房子已经卖😂
1	1482	0	贷款	想看
0	1482	1	房子增值税	商住楼
0	1482	2	靠河边	第一实验小学
0	1483	0	学校	方便手机号新房子第一时间联系发给您
0	1483	1	这套明天方便看看	现在有点晚
1	1483	2	您好正在看共和路7号房子	九曲庄路中海国际
0	1484	0	套房源价格优惠空间	算一下
0	1484	1	您好请问户型优缺点	卖
0	1485	0	觉得大概成交	您好
1	1485	1	你好想先问一下公积金缴纳多长时间贷款	PHONE
0	1485	2	房子小区	参考一下
1	1486	0	帮约一下看看不能后天看看	价格不带车位
1	1486	1	你好你好现在方便	盛安福郡崇德园
0	1486	2	你好房子上学校	三小五十中
0	1486	3	下午看房	明天几点过来看房
0	1486	4	有个税增值税	情况
1	1487	0	方便看看房子	随时看房
1	1487	1	明天看看	房子真没空间
1	1487	2	看房方便	再一会拓店往里投钱
0	1488	0	房子看	您好请问帮助
1	1488	1	现在带看	一部分满
0	1488	2	都一期	二套房税费更高
1	1489	0	中学	看房子应该看很久
0	1489	1	这套房子还价余地	需要问一下房东
0	1489	2	其他费用议价空间	85万
0	1489	3	相对来说优惠点	金光街迎宾路交叉口
0	1489	4	不满两年交易	房东随时签约
0	1490	0	买最多能	价格要求
0	1490	1	套房源价格优惠空间	需要置换
1	1491	0	里面毛坯	看现在
1	1491	1	能够看房	不超过70万
1	1491	2	想看看	考虑新盘
1	1491	3	现在外地人居住证上公立小学	请问买房房子出售
0	1491	4	再带看看房子	差点
1	1492	0	您好请问户型优缺点	还没有产证
0	1492	1	带我去看嘛	时间带看一下这套房子
0	1492	2	您好正在看博大海蓝湾房子	好
0	1493	0	套房还多个个税	费用都买方出
1	1493	1	63万看中面谈5000	满五年唯一 增值税
0	1493	2	小学初中名字	您好
0	1494	0	空间	康园全是回迁房
0	1494	1	契税营业税几个点	先带线上看一下说下房子具体情况
1	1494	2	万科红读学校	中营小学百年历史鼓楼片区对应
1	1495	0	房子情况	您好
0	1495	1	万科几期	房主开会稍微晚点回话
0	1495	2	28栋位置	现房单价肯定高
1	1496	0	13楼方便看下	看房龄
0	1496	1	套房源价格优惠空间	咱是付款方式
0	1496	2	税是算	留个联系方式看明天有没有时间带去看看五小区几个房源
0	1497	0	过二	方便线上看房带看下
0	1497	1	三区	远离免费停车
0	1497	2	D小学靠路	打电话   十分钟
0	1498	0	商贷	带线上看
0	1498	1	采光	先实地看看房子感觉房子还满意首付包括月供都还业主具体商量商量价格
0	1498	2	周边	基本税费具体成交价土地曾增值税
0	1498	3	看房	洋城岗小学
0	1498	4	侨力大厦房子看房	下房产证不能价格
1	1499	0	中学	这套房子7楼总楼层12层
0	1499	1	装修	这套房子2楼总高33层
0	1499	2	晒得到阳光	我加微信
0	1500	0	上来看看带看	靠近小区路边
0	1500	1	能够看房	方便留下电话
0	1500	2	您好想咨询越秀滨海珺城小区	称呼
0	1501	0	没有装修	 高新 五城区 买天府新区
0	1501	1	塔子湖小学	102平135万房子
0	1501	2	家具家电	一楼
0	1501	3	那套看一下	刚那间二楼路
0	1501	4	满几年	不一定看房东交契税发票
1	1502	0	对口初中	还来得及
0	1502	1	您好请问房子周边学校	房子看中业主沟通
0	1502	2	交通便利配套完善行	学区
0	1502	3	您好请问户型优缺点	税费不承担
0	1502	4	两年	按揭
1	1503	0	02户型03户型	认识问问
0	1503	1	明天看几套	毛坯房毛坯房随时能够看房
0	1503	2	中午方便看看大概12点	价格可谈空间不大
0	1503	3	价格还	点击VR进来
0	1503	4	您好想咨询太平洋小区小区	需要价位房子
1	1504	0	这套房子业主卖原因了解	先商贷之后再转公积金取出还款
0	1504	1	带学校	赠送一年物业费
0	1504	2	带家具电器	这房临街没电梯想看约
0	1504	3	天后房子看	家里孩子上学真心方便
0	1504	4	具体	看过
0	1505	0	想看几套房子	都告诉
0	1505	1	周末方便看下	空间不是说很大
0	1505	2	房子对口小学	业主心里价格现在80万全款价格空间
0	1506	0	看下房子	小区提前报备一天看一次
0	1506	1	税是不是我交	目前一套四楼卖210万
0	1506	2	您好请问户型优缺点	不是紧挨着
1	1507	0	能够看房	住偶尔溜弯去怕刚好没在家留下钥匙
1	1507	1	看房看都没人看房	方便留个联系方式房子关注人比较情况第一时间通知
0	1507	2	您好请问房子周边学校	稍
0	1508	0	套房源价格优惠空间	住
0	1508	1	有大税	空房
0	1508	2	产权证	70年
0	1509	0	五一看房	马上
1	1509	1	啥时候满二	意向小区
0	1509	2	贷款	房子还
0	1510	0	还谈😂	好
1	1510	1	您好想咨询东基童梦天下小区	个人买商办类房源全款购买北京名下无房社保纳税满五年
1	1510	2	您好请问房子周边学校	户型租到3000一个月
1	1511	0	价格空间	划幸福路小学二中
0	1511	1	118这价包含家具家电	^_^
0	1511	2	这套房子看	分期
0	1512	0	周边配套	7楼卖
0	1512	1	210 晚上不能看房	好
0	1512	2	看	位置科技大学城
0	1512	3	两天看房	龙槐雅苑目前还没有下证
0	1512	4	低价	需要电梯房
0	1513	0	做高贷款	87万这套装修保持很不错
0	1513	1	套房源价格优惠空间	小学广州市越秀区豪贤路小学
0	1513	2	住宅	125万
1	1514	0	周边配套设施	高新实验
0	1514	1	全税啥意思	好
0	1514	2	您好请问户型优缺点	老式装修
1	1515	0	增值税	不是说四月份满
0	1515	1	11号房那种户型不	好
0	1515	2	您好请问户型优缺点	您好中关村片区包括中关村一小中关村二小人大附中实验小学中关村四小双榆树一小双榆树中心小学
0	1515	3	看去看	好
0	1515	4	小学	12层
0	1516	0	采光	没有特别急得
1	1516	1	您好正在看三官堂房子	微信链接发给您方便
0	1516	2	找几套看看	看房看 家里有人 提前一天业主约时间😂
1	1517	0	价格没包含	带看一下
0	1517	1	套房源价格优惠空间	增值税
0	1517	2	过二	小区地理位置不错周围重点名校云集
0	1518	0	说那套房子情况	考虑新房
0	1518	1	谈到钱	老公说下
0	1518	2	方便看房子	业主诚心卖
0	1518	3	明天看房子	一楼
0	1518	4	能够看房	二初
1	1519	0	有空看看房子	房子房东最近联系不上
0	1519	1	帮忙看几套	看看 云谷山庄
0	1519	2	三楼会不会挡光	这套三期三楼
0	1519	3	能够看房	地段  学区差异
0	1520	0	下午不能看房	满五唯一没有税费
1	1520	1	单间配套	看看两套
1	1520	2	增值税不	870万不行
0	1521	0	看早忘记那套房子户型	九龙仓现在9月底交房  一套在售看不到房子   开发商交房安排看房   大户型4500万
1	1521	1	大概税费	这套房子
0	1521	2	套房源价格优惠空间	先带看下VR
0	1522	0	套房源价格优惠空间	照片真实
0	1522	1	带看下	您好
1	1523	0	看房方便	套房现在没有办法发起vr带看
0	1523	1	临街	全税
0	1523	2	贷款	契税加转商费56
1	1524	0	沿街	推荐一下
1	1524	1	契税	好
0	1524	2	还不能看房	现在断桥铝玻璃隔音效果很好
1	1525	0	意思业主贷款买房子	百外百合定位春蕾学位带还比较好
1	1525	1	配套不行	留下电话号码
0	1525	2	靠路	雅居乐
1	1526	0	人民公园	楼盘改善盘
0	1526	1	您好正在看民族路100号院房子	一期
0	1526	2	套房配套学区	好
0	1527	0	您好请问房子周边学校	好几点需要提前预约
0	1527	1	首付	时间过来看看房
0	1527	2	小学初中	真的还
0	1527	3	小学初中	现在方便线上带看看
0	1527	4	预约看房不	再低很难
1	1528	0	交税	赤壁路五十中
0	1528	1	2楼那套北区南区	意思主要居住学区不重要
0	1528	2	新城中学学区都小区	不含
0	1529	0	没大红	称呼
1	1529	1	业主底价	不是主干
